neighbourhood,month,year,count 
North Riverdale,August,2007,9
Blake-Jones,August,2007,10
South Riverdale,August,2007,8
Cabbagetown-South St.James Town,August,2007,5
Regent Park,August,2007,10
Moss Park,August,2007,9
North St.James Town,August,2007,9
Church-Yonge Corridor,August,2007,6
Bay Street Corridor,August,2007,9
Waterfront Communities-The Island,August,2007,10
Kensington-Chinatown,August,2007,9
University,August,2007,9
Palmerston-Little Italy,August,2007,5
Trinity-Bellwoods,August,2007,4
Niagara,August,2007,8
Dufferin Grove,August,2007,7
Little Portugal,August,2007,8
South Parkdale,August,2007,9
Roncesvalles,August,2007,5
High Park-Swansea,August,2007,7
High Park North,August,2007,7
Runnymede-Bloor West VillageJunction Area,August,2007,5
Weston-Pellam ParkCorso Italia-DavenportDovercourt-Wallace Emerson-JunctiWychwood,August,2007,9
Annex,August,2007,6
Casa Loma,August,2007,10
Yonge-St.Clair,August,2007,7
Rosedale-Moore Park,August,2007,5
Mount Pleasant East,August,2007,5
Yonge-Eglinton,August,2007,8
Forest Hill South,August,2007,5
Forest Hill North,August,2007,10
Lawrence Park South,August,2007,7
Mount Pleasant West,August,2007,4
Lawrence Park North,August,2007,7
Humewood-Cedarvale,August,2007,10
Oakwood Village,August,2007,7
Briar Hill-Belgravia,August,2007,9
Caledonia-Fairbank,August,2007,5
Keelesdale-Eglinton West,August,2007,9
Rockcliffe-Smythe,August,2007,4
Beechborough-Greenbrook,August,2007,6
Weston,August,2007,9
Lambton Baby Point,August,2007,8
Mount Dennis,August,2007,4
Steeles,August,2007,8
L'Amoreaux,August,2007,10
Tam O'Shanter-Sullivan,August,2007,8
Wexford/Maryvale,August,2007,7
Clairlea-Birchmount,August,2007,8
Oakridge,August,2007,8
Birchcliffe-Cliffside,August,2007,6
Cliffcrest,August,2007,6
Kennedy Park,August,2007,8
Ionview,August,2007,6
Dorset Park,August,2007,7
Bendale,August,2007,5
Agincourt South-Malvern West,August,2007,9
Agincourt North,August,2007,6
Milliken,August,2007,7
Rouge,August,2007,6
Malvern,August,2007,9
Centennial Scarborough,August,2007,9
Highland Creek,August,2007,6
Morningside,August,2007,9
West Humber-Clairville,September,2007,10
Mount Olive-Silverstone-Jamestown,September,2007,9
Thistletown-Beaumond Heights,September,2007,7
Rexdale-Kipling,September,2007,5
Elms-Old Rexdale,September,2007,7
Kingsview Village-The Westway,September,2007,9
Willowridge-Martingrove-Richview,September,2007,6
Humber Heights-Westmount,September,2007,9
Edenbridge-Humber Valley,September,2007,8
Princess-Rosethorn,September,2007,8
Eringate-Centennial-West DeaneMarkland Wood,September,2007,5
Etobicoke West Mall,September,2007,5
Islington-City Centre West,September,2007,7
Kingsway South,September,2007,6
Stonegate-Queensway,September,2007,10
Mimico,September,2007,6
New Toronto,September,2007,5
Long Branch,September,2007,6
Alderwood,September,2007,9
Humber Summit,September,2007,9
Humbermede,September,2007,8
Pelmo Park-Humberlea,September,2007,4
Black Creek,September,2007,8
Glenfield-Jane Heights,September,2007,7
Downsview-Roding-CFB,September,2007,6
York University Heights,September,2007,7
Rustic,September,2007,5
Maple Leaf,September,2007,4
Brookhaven-Amesbury,September,2007,9
Yorkdale-Glen Park,September,2007,4
Englemount-Lawrence,September,2007,7
Clanton Park,September,2007,9
Bathurst Manor,September,2007,6
Westminster-Branson,September,2007,9
Newtonbrook West,September,2007,4
Willowdale West,September,2007,10
Lansing-Westgate,September,2007,4
Bedford Park-Nortown,September,2007,5
St.Andrew-Windfields,September,2007,9
Bridle Path-Sunnybrook-York Mills,September,2007,5
Banbury-Don Mills,September,2007,8
Victoria Village,September,2007,8
Flemingdon Park,September,2007,10
Parkwoods-Donalda,September,2007,9
Pleasant View,September,2007,9
Don Valley Village,September,2007,4
Hillcrest Village,September,2007,7
Bayview Woods-Steeles,September,2007,8
Newtonbrook East,September,2007,5
Willowdale East,September,2007,5
Bayview Village,September,2007,4
Henry Farm,September,2007,6
O'Connor-Parkview,September,2007,9
Thorncliffe Park,September,2007,6
Leaside-Bennington,September,2007,9
Broadview North,September,2007,4
Old East York,September,2007,4
Danforth-East York,September,2007,5
Woodbine-Lumsden,September,2007,5
Taylor-Massey,September,2007,6
East End-Danforth,September,2007,5
The Beaches,September,2007,9
Woodbine Corridor,September,2007,10
Greenwood-Coxwell,September,2007,4
Danforth,September,2007,9
Playter Estates-Danforth,September,2007,9
North Riverdale,September,2007,7
Blake-Jones,September,2007,4
South Riverdale,September,2007,4
Cabbagetown-South St.James Town,September,2007,5
Regent Park,September,2007,9
Moss Park,September,2007,9
North St.James Town,September,2007,6
Church-Yonge Corridor,September,2007,6
Bay Street Corridor,September,2007,6
Waterfront Communities-The Island,September,2007,10
Kensington-Chinatown,September,2007,6
University,September,2007,8
Palmerston-Little Italy,September,2007,7
Trinity-Bellwoods,September,2007,10
Niagara,September,2007,4
Dufferin Grove,September,2007,5
Little Portugal,September,2007,9
South Parkdale,September,2007,7
Roncesvalles,September,2007,9
High Park-Swansea,September,2007,4
High Park North,September,2007,10
Runnymede-Bloor West VillageJunction Area,September,2007,9
Weston-Pellam ParkCorso Italia-DavenportDovercourt-Wallace Emerson-JunctiWychwood,September,2007,8
Annex,September,2007,4
Casa Loma,September,2007,4
Yonge-St.Clair,September,2007,10
Rosedale-Moore Park,September,2007,9
Mount Pleasant East,September,2007,6
Yonge-Eglinton,September,2007,7
Forest Hill South,September,2007,4
Forest Hill North,September,2007,5
Lawrence Park South,September,2007,9
Mount Pleasant West,September,2007,8
Lawrence Park North,September,2007,4
Humewood-Cedarvale,September,2007,7
Oakwood Village,September,2007,4
Briar Hill-Belgravia,September,2007,7
Caledonia-Fairbank,September,2007,4
Keelesdale-Eglinton West,September,2007,5
Rockcliffe-Smythe,September,2007,8
Beechborough-Greenbrook,September,2007,4
Weston,September,2007,10
Lambton Baby Point,September,2007,6
Mount Dennis,September,2007,10
Steeles,September,2007,6
L'Amoreaux,September,2007,4
Tam O'Shanter-Sullivan,September,2007,7
Wexford/Maryvale,September,2007,4
Clairlea-Birchmount,September,2007,6
Oakridge,September,2007,9
Birchcliffe-Cliffside,September,2007,9
Cliffcrest,September,2007,6
Kennedy Park,September,2007,7
Ionview,September,2007,5
Dorset Park,September,2007,9
Bendale,September,2007,10
Agincourt South-Malvern West,September,2007,6
Agincourt North,September,2007,5
Milliken,September,2007,5
Rouge,September,2007,8
Malvern,September,2007,5
Centennial Scarborough,September,2007,7
Highland Creek,September,2007,8
Morningside,September,2007,7
West Humber-Clairville,October,2007,9
Mount Olive-Silverstone-Jamestown,October,2007,4
Thistletown-Beaumond Heights,October,2007,6
Rexdale-Kipling,October,2007,10
Elms-Old Rexdale,October,2007,6
Kingsview Village-The Westway,October,2007,8
Willowridge-Martingrove-Richview,October,2007,10
Humber Heights-Westmount,October,2007,5
Edenbridge-Humber Valley,October,2007,7
Princess-Rosethorn,October,2007,6
Eringate-Centennial-West DeaneMarkland Wood,October,2007,4
Etobicoke West Mall,October,2007,9
Islington-City Centre West,October,2007,7
Kingsway South,October,2007,9
Stonegate-Queensway,October,2007,10
Mimico,October,2007,7
New Toronto,October,2007,10
Long Branch,October,2007,10
Alderwood,October,2007,7
Humber Summit,October,2007,4
Humbermede,October,2007,5
Pelmo Park-Humberlea,October,2007,6
Black Creek,October,2007,9
Glenfield-Jane Heights,October,2007,8
Downsview-Roding-CFB,October,2007,4
York University Heights,October,2007,8
Rustic,October,2007,4
Maple Leaf,October,2007,8
Brookhaven-Amesbury,October,2007,10
Yorkdale-Glen Park,October,2007,9
Englemount-Lawrence,October,2007,10
Clanton Park,October,2007,7
Bathurst Manor,October,2007,7
Westminster-Branson,October,2007,10
Newtonbrook West,October,2007,6
Willowdale West,October,2007,6
Lansing-Westgate,October,2007,6
Bedford Park-Nortown,October,2007,4
St.Andrew-Windfields,October,2007,4
Bridle Path-Sunnybrook-York Mills,October,2007,10
Banbury-Don Mills,October,2007,6
Victoria Village,October,2007,8
Flemingdon Park,October,2007,7
Parkwoods-Donalda,October,2007,4
Pleasant View,October,2007,7
Don Valley Village,October,2007,5
Hillcrest Village,October,2007,4
Bayview Woods-Steeles,October,2007,6
Newtonbrook East,October,2007,8
Willowdale East,October,2007,8
Bayview Village,October,2007,6
Henry Farm,October,2007,5
O'Connor-Parkview,October,2007,8
Thorncliffe Park,October,2007,4
Leaside-Bennington,October,2007,4
Broadview North,October,2007,6
Old East York,October,2007,7
Danforth-East York,October,2007,5
Woodbine-Lumsden,October,2007,9
Taylor-Massey,October,2007,9
East End-Danforth,October,2007,10
The Beaches,October,2007,9
Woodbine Corridor,October,2007,6
Greenwood-Coxwell,October,2007,7
Danforth,October,2007,8
Playter Estates-Danforth,October,2007,6
North Riverdale,October,2007,9
Blake-Jones,October,2007,7
South Riverdale,October,2007,5
Cabbagetown-South St.James Town,October,2007,4
Regent Park,October,2007,4
Moss Park,October,2007,10
North St.James Town,October,2007,8
Church-Yonge Corridor,October,2007,5
Bay Street Corridor,October,2007,5
Waterfront Communities-The Island,October,2007,5
Kensington-Chinatown,October,2007,10
University,October,2007,10
Palmerston-Little Italy,October,2007,7
Trinity-Bellwoods,October,2007,4
Niagara,October,2007,6
Dufferin Grove,October,2007,7
Little Portugal,October,2007,6
South Parkdale,October,2007,5
Roncesvalles,October,2007,4
High Park-Swansea,October,2007,10
High Park North,October,2007,9
Runnymede-Bloor West VillageJunction Area,October,2007,7
Weston-Pellam ParkCorso Italia-DavenportDovercourt-Wallace Emerson-JunctiWychwood,October,2007,7
Annex,October,2007,5
Casa Loma,October,2007,5
Yonge-St.Clair,October,2007,4
Rosedale-Moore Park,October,2007,7
Mount Pleasant East,October,2007,4
Yonge-Eglinton,October,2007,10
Forest Hill South,October,2007,5
Forest Hill North,October,2007,8
Lawrence Park South,October,2007,6
Mount Pleasant West,October,2007,8
Lawrence Park North,October,2007,5
Humewood-Cedarvale,October,2007,6
Oakwood Village,October,2007,9
Briar Hill-Belgravia,October,2007,6
Caledonia-Fairbank,October,2007,4
Keelesdale-Eglinton West,October,2007,7
Rockcliffe-Smythe,October,2007,4
Beechborough-Greenbrook,October,2007,5
Weston,October,2007,5
Lambton Baby Point,October,2007,7
Mount Dennis,October,2007,8
Steeles,October,2007,8
L'Amoreaux,October,2007,9
Tam O'Shanter-Sullivan,October,2007,4
Wexford/Maryvale,October,2007,4
Clairlea-Birchmount,October,2007,7
Oakridge,October,2007,10
Birchcliffe-Cliffside,October,2007,10
Cliffcrest,October,2007,7
Kennedy Park,October,2007,5
Ionview,October,2007,9
Dorset Park,October,2007,7
Bendale,October,2007,8
Agincourt South-Malvern West,October,2007,8
Agincourt North,October,2007,5
Milliken,October,2007,9
Rouge,October,2007,5
Malvern,October,2007,5
Centennial Scarborough,October,2007,9
Highland Creek,October,2007,10
Morningside,October,2007,8
West Humber-Clairville,November,2007,9
Mount Olive-Silverstone-Jamestown,November,2007,8
Thistletown-Beaumond Heights,November,2007,9
Rexdale-Kipling,November,2007,6
Elms-Old Rexdale,November,2007,7
Kingsview Village-The Westway,November,2007,9
Willowridge-Martingrove-Richview,November,2007,5
Humber Heights-Westmount,November,2007,5
Edenbridge-Humber Valley,November,2007,8
Princess-Rosethorn,November,2007,4
Eringate-Centennial-West DeaneMarkland Wood,November,2007,7
Etobicoke West Mall,November,2007,10
Islington-City Centre West,November,2007,4
Kingsway South,November,2007,5
Stonegate-Queensway,November,2007,7
Mimico,November,2007,10
New Toronto,November,2007,9
Long Branch,November,2007,6
Alderwood,November,2007,8
Humber Summit,November,2007,7
Humbermede,November,2007,9
Pelmo Park-Humberlea,November,2007,9
Black Creek,November,2007,10
Glenfield-Jane Heights,November,2007,8
Downsview-Roding-CFB,November,2007,6
York University Heights,November,2007,5
Rustic,November,2007,6
Maple Leaf,November,2007,5
Brookhaven-Amesbury,November,2007,4
Yorkdale-Glen Park,November,2007,5
Englemount-Lawrence,November,2007,4
Clanton Park,November,2007,8
Bathurst Manor,November,2007,6
Westminster-Branson,November,2007,10
Newtonbrook West,November,2007,4
Willowdale West,November,2007,5
Lansing-Westgate,November,2007,4
Bedford Park-Nortown,November,2007,10
St.Andrew-Windfields,November,2007,8
Bridle Path-Sunnybrook-York Mills,November,2007,6
Banbury-Don Mills,November,2007,6
Victoria Village,November,2007,4
Flemingdon Park,November,2007,5
Parkwoods-Donalda,November,2007,6
Pleasant View,November,2007,7
Don Valley Village,November,2007,8
Hillcrest Village,November,2007,7
Bayview Woods-Steeles,November,2007,6
Newtonbrook East,November,2007,7
Willowdale East,November,2007,4
Bayview Village,November,2007,5
Henry Farm,November,2007,7
O'Connor-Parkview,November,2007,4
Thorncliffe Park,November,2007,10
Leaside-Bennington,November,2007,6
Broadview North,November,2007,5
Old East York,November,2007,9
Danforth-East York,November,2007,5
Woodbine-Lumsden,November,2007,9
Taylor-Massey,November,2007,8
East End-Danforth,November,2007,9
The Beaches,November,2007,7
Woodbine Corridor,November,2007,4
Greenwood-Coxwell,November,2007,5
Danforth,November,2007,8
Playter Estates-Danforth,November,2007,5
North Riverdale,November,2007,4
Blake-Jones,November,2007,8
South Riverdale,November,2007,8
Cabbagetown-South St.James Town,November,2007,8
Regent Park,November,2007,6
Moss Park,November,2007,8
North St.James Town,November,2007,9
Church-Yonge Corridor,November,2007,7
Bay Street Corridor,November,2007,7
Waterfront Communities-The Island,November,2007,9
Kensington-Chinatown,November,2007,7
University,November,2007,5
Palmerston-Little Italy,November,2007,5
Trinity-Bellwoods,November,2007,5
Niagara,November,2007,10
Dufferin Grove,November,2007,9
Little Portugal,November,2007,4
South Parkdale,November,2007,9
Roncesvalles,November,2007,4
High Park-Swansea,November,2007,4
High Park North,November,2007,5
Runnymede-Bloor West VillageJunction Area,November,2007,8
Weston-Pellam ParkCorso Italia-DavenportDovercourt-Wallace Emerson-JunctiWychwood,November,2007,6
Annex,November,2007,4
Casa Loma,November,2007,6
Yonge-St.Clair,November,2007,7
Rosedale-Moore Park,November,2007,5
Mount Pleasant East,November,2007,4
Yonge-Eglinton,November,2007,9
Forest Hill South,November,2007,6
Forest Hill North,November,2007,7
Lawrence Park South,November,2007,6
Mount Pleasant West,November,2007,10
Lawrence Park North,November,2007,5
Humewood-Cedarvale,November,2007,7
Oakwood Village,November,2007,8
Briar Hill-Belgravia,November,2007,10
Caledonia-Fairbank,November,2007,5
Keelesdale-Eglinton West,November,2007,5
Rockcliffe-Smythe,November,2007,8
Beechborough-Greenbrook,November,2007,5
Weston,November,2007,6
Lambton Baby Point,November,2007,4
Mount Dennis,November,2007,6
Steeles,November,2007,10
L'Amoreaux,November,2007,4
Tam O'Shanter-Sullivan,November,2007,10
Wexford/Maryvale,November,2007,9
Clairlea-Birchmount,November,2007,10
Oakridge,November,2007,8
Birchcliffe-Cliffside,November,2007,7
Cliffcrest,November,2007,8
Kennedy Park,November,2007,8
Ionview,November,2007,10
Dorset Park,November,2007,6
Bendale,November,2007,7
Agincourt South-Malvern West,November,2007,6
Agincourt North,November,2007,9
Milliken,November,2007,4
Rouge,November,2007,6
Malvern,November,2007,5
Centennial Scarborough,November,2007,5
Highland Creek,November,2007,5
Morningside,November,2007,9
West Humber-Clairville,December,2007,7
Mount Olive-Silverstone-Jamestown,December,2007,5
Thistletown-Beaumond Heights,December,2007,5
Rexdale-Kipling,December,2007,8
Elms-Old Rexdale,December,2007,5
Kingsview Village-The Westway,December,2007,5
Willowridge-Martingrove-Richview,December,2007,9
Humber Heights-Westmount,December,2007,10
Edenbridge-Humber Valley,December,2007,9
Princess-Rosethorn,December,2007,9
Eringate-Centennial-West DeaneMarkland Wood,December,2007,4
Etobicoke West Mall,December,2007,10
Islington-City Centre West,December,2007,5
Kingsway South,December,2007,9
Stonegate-Queensway,December,2007,8
Mimico,December,2007,9
New Toronto,December,2007,4
Long Branch,December,2007,6
Alderwood,December,2007,4
Humber Summit,December,2007,8
Humbermede,December,2007,10
Pelmo Park-Humberlea,December,2007,6
Black Creek,December,2007,9
Glenfield-Jane Heights,December,2007,10
Downsview-Roding-CFB,December,2007,8
York University Heights,December,2007,8
